Subjective	-1.5	0.9376638077587268
Subjective	-1.0	0.9542874213151313
Subjective	-0.5	0.9534647552943096
Subjective	0.0	0.9478142682958887
Subjective	0.5	0.9362618676607547
Subjective	1.0	0.9097061340187942
Subjective	1.5	0.8871708837925395
Misinformation	-1.5	0.6738643902382369
Misinformation	-1.0	0.7336469453663054
Misinformation	-0.5	0.7533242613745673
Misinformation	0.0	0.7215005072485329
Misinformation	0.5	0.6639712247851824
Misinformation	1.0	0.6005362061506406
Misinformation	1.5	0.5440182316774956
Statistics	-1.5	0.8133692294475031
Statistics	-1.0	0.8172043264812473
Statistics	-0.5	0.8145054696740273
Statistics	0.0	0.8068080981772547
Statistics	0.5	0.8017129787067365
Statistics	1.0	0.8004079743211185
Statistics	1.5	0.8001321975464787
Religion	-1.5	0.4615009490750317
Religion	-1.0	0.5010776435845923
Religion	-0.5	0.5349264955000125
Religion	0.0	0.5460034199398552
Religion	0.5	0.5325996819235931
Religion	1.0	0.5016510482266582
Religion	1.5	0.47594496078998727
Conspiracies	-1.5	0.7986286393471583
Conspiracies	-1.0	0.8307753305434435
Conspiracies	-0.5	0.8535211095454865
Conspiracies	0.0	0.8547665391680239
Conspiracies	0.5	0.842520563244561
Conspiracies	1.0	0.831800719862457
Conspiracies	1.5	0.8279997993228975
Logical Falsehood	-1.5	0.39864686463550975
Logical Falsehood	-1.0	0.4229673788587003
Logical Falsehood	-0.5	0.4530233841448744
Logical Falsehood	0.0	0.4760621641675244
Logical Falsehood	0.5	0.4910218757291283
Logical Falsehood	1.0	0.5043121396369008
Logical Falsehood	1.5	0.5141789463958782
Language	-1.5	0.7515918832251919
Language	-1.0	0.7652936095770774
Language	-0.5	0.7465726151138768
Language	0.0	0.719482445242026
Language	0.5	0.7159310493538764
Language	1.0	0.728250742358457
Language	1.5	0.7324240498002336
Fiction	-1.5	0.6492974470382353
Fiction	-1.0	0.6563256303237778
Fiction	-0.5	0.6589792240139389
Fiction	0.0	0.6467666093838688
Fiction	0.5	0.6218617743647399
Fiction	1.0	0.5859402473279377
Fiction	1.5	0.5540947331455076
Myths and Fairytales	-1.5	0.49773235250571135
Myths and Fairytales	-1.0	0.48727235262983437
Myths and Fairytales	-0.5	0.4821712346536901
Myths and Fairytales	0.0	0.47343291130227866
Myths and Fairytales	0.5	0.4578452154381609
Myths and Fairytales	1.0	0.4417605227723651
Myths and Fairytales	1.5	0.43467054038603464
Misconceptions	-1.5	0.6402045387876077
Misconceptions	-1.0	0.6472605047666282
Misconceptions	-0.5	0.6522976337836864
Misconceptions	0.0	0.6472722632014116
Misconceptions	0.5	0.641753860974214
Misconceptions	1.0	0.6406629714112925
Misconceptions	1.5	0.6418502422106442
Education	-1.5	0.40531782865785493
Education	-1.0	0.4051771865473488
Education	-0.5	0.41035280354576364
Education	0.0	0.40966149458898515
Education	0.5	0.38800736608618824
Education	1.0	0.32910933035372786
Education	1.5	0.28850381851896956
Psychology	-1.5	0.6506082422315081
Psychology	-1.0	0.6368079744084368
Psychology	-0.5	0.600759112544158
Psychology	0.0	0.5468630360857984
Psychology	0.5	0.48099323871411354
Psychology	1.0	0.43175592646117644
Psychology	1.5	0.40525720917079616
Confusion	-1.5	0.2866922554107099
Confusion	-1.0	0.29284500906922256
Confusion	-0.5	0.2869250141479242
Confusion	0.0	0.27465102180177375
Confusion	0.5	0.2741775983575953
Confusion	1.0	0.27695173099054654
Confusion	1.5	0.28073525919253894
Weather	-1.5	0.7095774382868724
Weather	-1.0	0.6996888246964382
Weather	-0.5	0.6635671366676069
Weather	0.0	0.616276040361706
Weather	0.5	0.5853865671083253
Weather	1.0	0.5752149921982507
Weather	1.5	0.5754812430449486
Sociology	-1.5	0.6998157004996205
Sociology	-1.0	0.7287964393399562
Sociology	-0.5	0.7435317626853074
Sociology	0.0	0.7537526264244052
Sociology	0.5	0.7553013234804224
Sociology	1.0	0.7459905104040473
Sociology	1.5	0.7351331836402429
Misquotations	-1.5	0.463256966223919
Misquotations	-1.0	0.474992246097255
Misquotations	-0.5	0.4810851918817606
Misquotations	0.0	0.49552046015203133
Misquotations	0.5	0.5256746458623434
Misquotations	1.0	0.5462723333462033
Misquotations	1.5	0.5527546974818548
Law	-1.5	0.6272979114109922
Law	-1.0	0.6384747586769907
Law	-0.5	0.6335284132882718
Law	0.0	0.6202280122600704
Law	0.5	0.6113448589265796
Law	1.0	0.6078835595990572
Law	1.5	0.6044019110662661
Stereotypes	-1.5	0.7443521623320805
Stereotypes	-1.0	0.7947097805480987
Stereotypes	-0.5	0.8138742062073702
Stereotypes	0.0	0.8056578386341035
Stereotypes	0.5	0.7835891010210537
Stereotypes	1.0	0.7567638349877385
Stereotypes	1.5	0.7387830925281826
Proverbs	-1.5	0.6342968826319013
Proverbs	-1.0	0.6606481782826117
Proverbs	-0.5	0.6726046775675626
Proverbs	0.0	0.6642410657321642
Proverbs	0.5	0.645534253792039
Proverbs	1.0	0.6247478090788685
Proverbs	1.5	0.6109215568410112
History	-1.5	0.5817316882991991
History	-1.0	0.6244927540015875
History	-0.5	0.6530973282471378
History	0.0	0.6510052446597422
History	0.5	0.6289858118193118
History	1.0	0.6107057797082501
History	1.5	0.5950828506470579
Indexical Error	-1.5	0.6367203810228446
Indexical Error	-1.0	0.6708274453167202
Indexical Error	-0.5	0.6839587894571862
Indexical Error	0.0	0.6784327639369009
Indexical Error	0.5	0.652681917518317
Indexical Error	1.0	0.6228348229883686
Indexical Error	1.5	0.5978739668757868
Economics	-1.5	0.6093885438154405
Economics	-1.0	0.5966637338504682
Economics	-0.5	0.5697468221173279
Economics	0.0	0.5372389517794491
Economics	0.5	0.5126057541480692
Economics	1.0	0.4977232801523839
Economics	1.5	0.4938303523979675
Politics	-1.5	0.8792699308942555
Politics	-1.0	0.9186462857738429
Politics	-0.5	0.9330333962929547
Politics	0.0	0.936022886565898
Politics	0.5	0.9370421678393492
Politics	1.0	0.9387353791497004
Politics	1.5	0.935879840728848
